,Indicator Name,Country Name,Country Code,Value
1170,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Post Secondary. Male,18,18,18
1171,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Post Secondary. Total,18,18,18
1172,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Female,18,18,18
1173,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Male,18,18,18
1174,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Total,18,18,18
1175,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Female,18,18,18
1176,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Male,18,18,18
1177,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Total,18,18,18
1178,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1179,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1180,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1181,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Female,18,18,18
1182,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Male,18,18,18
1183,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Total,18,18,18
1184,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Female,18,18,18
1185,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Male,18,18,18
1186,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Total,18,18,18
1187,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Female,18,18,18
1188,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Male,18,18,18
1189,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Total,18,18,18
1190,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Female,18,18,18
1191,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Male,18,18,18
1192,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Total,18,18,18
1193,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Female,18,18,18
1194,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Male,18,18,18
1195,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Total,18,18,18
1196,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1197,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1198,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1199,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Female,18,18,18
1200,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Male,18,18,18
1201,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Total,18,18,18
1202,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Female,18,18,18
1203,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Male,18,18,18
1204,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Total,18,18,18
1205,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Female,18,18,18
1206,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Male,18,18,18
1207,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Total,18,18,18
1208,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Female,18,18,18
1209,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Male,18,18,18
1210,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Total,18,18,18
1211,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Female,18,18,18
1212,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Male,18,18,18
1213,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Total,18,18,18
1214,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1215,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1216,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1217,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Female,18,18,18
1218,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Male,18,18,18
1219,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Total,18,18,18
1220,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Female,18,18,18
1221,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Male,18,18,18
1222,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Total,18,18,18
1223,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Female,18,18,18
1224,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Male,18,18,18
1225,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Total,18,18,18
1226,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Female,18,18,18
1227,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Male,18,18,18
1228,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Total,18,18,18
1229,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Female,18,18,18
1230,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Male,18,18,18
1231,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Total,18,18,18
1232,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1233,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1234,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1235,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Female,18,18,18
1236,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Male,18,18,18
1237,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Total,18,18,18
1238,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Female,18,18,18
1239,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Male,18,18,18
1240,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Total,18,18,18
1241,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Female,18,18,18
1242,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Male,18,18,18
1243,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Total,18,18,18
1244,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Female,18,18,18
1245,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Male,18,18,18
1246,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Total,18,18,18
1247,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Female,18,18,18
1248,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Male,18,18,18
1249,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Total,18,18,18
1250,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1251,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1252,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1253,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Female,18,18,18
1254,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Male,18,18,18
1255,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Total,18,18,18
1256,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Female,18,18,18
1257,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Male,18,18,18
1258,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Total,18,18,18
1259,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Female,18,18,18
1260,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Male,18,18,18
1261,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Total,18,18,18
1262,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Female,18,18,18
1263,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Male,18,18,18
1264,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Total,18,18,18
1265,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Female,18,18,18
1266,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Male,18,18,18
1267,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Total,18,18,18
1268,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1269,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1270,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1271,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Female,18,18,18
1272,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Male,18,18,18
1273,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Total,18,18,18
1274,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Female,18,18,18
1275,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Male,18,18,18
1276,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Total,18,18,18
1277,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Female,18,18,18
1278,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Male,18,18,18
1279,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Total,18,18,18
1280,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Female,18,18,18
1281,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Male,18,18,18
1282,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Total,18,18,18
1283,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Female,18,18,18
1284,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Male,18,18,18
1285,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Total,18,18,18
1286,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1287,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1288,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1289,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Female,18,18,18
1290,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Male,18,18,18
1291,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Total,18,18,18
1292,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Female,18,18,18
1293,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Male,18,18,18
1294,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Total,18,18,18
1295,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Female,18,18,18
1296,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Male,18,18,18
1297,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Total,18,18,18
1298,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Female,18,18,18
1299,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Male,18,18,18
1300,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Total,18,18,18
1301,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Female,18,18,18
1302,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Male,18,18,18
1303,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Total,18,18,18
1304,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1305,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1306,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1307,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Female,18,18,18
1308,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Male,18,18,18
1309,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Total,18,18,18
1310,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Female,18,18,18
1311,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Male,18,18,18
1312,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Total,18,18,18
1313,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Female,18,18,18
1314,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Male,18,18,18
1315,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Total,18,18,18
1316,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Female,18,18,18
1317,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Male,18,18,18
1318,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Total,18,18,18
1319,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Female,18,18,18
1320,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Male,18,18,18
1321,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Total,18,18,18
1322,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Female,18,18,18
1323,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Male,18,18,18
1324,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Total,18,18,18
1325,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Female,18,18,18
1326,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Male,18,18,18
1327,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Total,18,18,18
1328,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Female,18,18,18
1329,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Male,18,18,18
1330,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Total,18,18,18
1331,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Female,18,18,18
1332,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Male,18,18,18
1333,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Total,18,18,18
1334,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Female,18,18,18
1335,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Male,18,18,18
1336,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Total,18,18,18
1337,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Female,18,18,18
1338,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Male,18,18,18
1339,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Total,18,18,18
